category,title,resource,region,statusWord,message
App Service,PHP Version,N/A,centralindia,OK,No existing App Services found
App Service,PHP Version,N/A,westindia,OK,No existing App Services found
App Service,PHP Version,N/A,canadacentral,OK,No existing App Services found
App Service,PHP Version,N/A,canadaeast,OK,No existing App Services found
App Service,PHP Version,N/A,uksouth,OK,No existing App Services found
App Service,PHP Version,N/A,ukwest,OK,No existing App Services found
App Service,PHP Version,N/A,westcentralus,OK,No existing App Services found
App Service,PHP Version,N/A,westus2,OK,No existing App Services found
App Service,PHP Version,N/A,koreacentral,OK,No existing App Services found
App Service,PHP Version,N/A,koreasouth,OK,No existing App Services found
App Service,PHP Version,N/A,francecentral,OK,No existing App Services found
App Service,PHP Version,N/A,francesouth,OK,No existing App Services found
App Service,PHP Version,N/A,australiacentral,OK,No existing App Services found
App Service,PHP Version,N/A,australiacentral2,OK,No existing App Services found
App Service,PHP Version,N/A,southafricanorth,OK,No existing App Services found
App Service,PHP Version,N/A,southafricawest,OK,No existing App Services found
App Service,PHP Version,N/A,uaenorth,OK,No existing App Services found
App Service,PHP Version,N/A,uaecentral,OK,No existing App Services found
App Service,PHP Version,N/A,global,OK,No existing App Services found
App Service,Python Version,N/A,eastasia,OK,No existing App Services found
App Service,Python Version,N/A,southeastasia,OK,No existing App Services found
App Service,Python Version,N/A,centralus,OK,No existing App Services found
App Service,Python Version,N/A,eastus,OK,No existing App Services found
App Service,Python Version,N/A,eastus2,OK,No existing App Services found
App Service,Python Version,N/A,westus,OK,No existing App Services found
App Service,Python Version,N/A,northcentralus,OK,No existing App Services found
App Service,Python Version,N/A,southcentralus,OK,No existing App Services found
App Service,Python Version,N/A,northeurope,OK,No existing App Services found
App Service,Python Version,N/A,westeurope,OK,No existing App Services found
App Service,Python Version,N/A,germanycentral,OK,No existing App Services found
App Service,Python Version,N/A,germanynortheast,OK,No existing App Services found
App Service,Python Version,N/A,germanywestcentral,OK,No existing App Services found
App Service,Python Version,N/A,germanynorth,OK,No existing App Services found
App Service,Python Version,N/A,switzerlandnorth,OK,No existing App Services found
App Service,Python Version,N/A,switzerlandwest,OK,No existing App Services found
App Service,Python Version,N/A,norwaywest,OK,No existing App Services found
App Service,Python Version,N/A,norwayeast,OK,No existing App Services found
App Service,Python Version,N/A,japanwest,OK,No existing App Services found
App Service,Python Version,N/A,japaneast,OK,No existing App Services found
App Service,Python Version,N/A,brazilsouth,OK,No existing App Services found
App Service,Python Version,N/A,australiaeast,OK,No existing App Services found
App Service,Python Version,N/A,australiasoutheast,OK,No existing App Services found
App Service,Python Version,N/A,southindia,OK,No existing App Services found
App Service,Python Version,N/A,centralindia,OK,No existing App Services found
App Service,Python Version,N/A,westindia,OK,No existing App Services found
App Service,Python Version,N/A,canadacentral,OK,No existing App Services found
App Service,Python Version,N/A,canadaeast,OK,No existing App Services found
App Service,Python Version,N/A,uksouth,OK,No existing App Services found
App Service,Python Version,N/A,ukwest,OK,No existing App Services found
App Service,Python Version,N/A,westcentralus,OK,No existing App Services found
App Service,Python Version,N/A,westus2,OK,No existing App Services found
App Service,Python Version,N/A,koreacentral,OK,No existing App Services found
App Service,Python Version,N/A,koreasouth,OK,No existing App Services found
App Service,Python Version,N/A,francecentral,OK,No existing App Services found
App Service,Python Version,N/A,francesouth,OK,No existing App Services found
App Service,Python Version,N/A,australiacentral,OK,No existing App Services found
App Service,Python Version,N/A,australiacentral2,OK,No existing App Services found
App Service,Python Version,N/A,southafricanorth,OK,No existing App Services found
App Service,Python Version,N/A,southafricawest,OK,No existing App Services found
App Service,Python Version,N/A,uaenorth,OK,No existing App Services found
App Service,Python Version,N/A,uaecentral,OK,No existing App Services found
App Service,Python Version,N/A,global,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,eastasia,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,southeastasia,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,centralus,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,eastus,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,eastus2,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,westus,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,northcentralus,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,southcentralus,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,northeurope,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,westeurope,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,germanycentral,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,germanynortheast,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,germanywestcentral,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,germanynorth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,switzerlandnorth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,switzerlandwest,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,norwaywest,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,norwayeast,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,japanwest,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,japaneast,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,brazilsouth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,australiaeast,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,australiasoutheast,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,southindia,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,centralindia,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,westindia,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,canadacentral,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,canadaeast,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,uksouth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,ukwest,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,westcentralus,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,westus2,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,koreacentral,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,koreasouth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,francecentral,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,francesouth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,australiacentral,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,australiacentral2,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,southafricanorth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,southafricawest,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,uaenorth,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,uaecentral,OK,No existing App Services found
App Service,Client Certificates Enabled,N/A,global,OK,No existing App Services found
App Service,.NET Framework Version,N/A,eastasia,OK,No existing App Services found
App Service,.NET Framework Version,N/A,southeastasia,OK,No existing App Services found
App Service,.NET Framework Version,N/A,centralus,OK,No existing App Services found
App Service,.NET Framework Version,N/A,eastus,OK,No existing App Services found
App Service,.NET Framework Version,N/A,eastus2,OK,No existing App Services found
App Service,.NET Framework Version,N/A,westus,OK,No existing App Services found
App Service,.NET Framework Version,N/A,northcentralus,OK,No existing App Services found
App Service,.NET Framework Version,N/A,southcentralus,OK,No existing App Services found
App Service,.NET Framework Version,N/A,northeurope,OK,No existing App Services found
App Service,.NET Framework Version,N/A,westeurope,OK,No existing App Services found
App Service,.NET Framework Version,N/A,germanycentral,OK,No existing App Services found
App Service,.NET Framework Version,N/A,germanynortheast,OK,No existing App Services found
App Service,.NET Framework Version,N/A,germanywestcentral,OK,No existing App Services found
App Service,.NET Framework Version,N/A,germanynorth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,switzerlandnorth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,switzerlandwest,OK,No existing App Services found
App Service,.NET Framework Version,N/A,norwaywest,OK,No existing App Services found
App Service,.NET Framework Version,N/A,norwayeast,OK,No existing App Services found
App Service,.NET Framework Version,N/A,japanwest,OK,No existing App Services found
App Service,.NET Framework Version,N/A,japaneast,OK,No existing App Services found
App Service,.NET Framework Version,N/A,brazilsouth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,australiaeast,OK,No existing App Services found
App Service,.NET Framework Version,N/A,australiasoutheast,OK,No existing App Services found
App Service,.NET Framework Version,N/A,southindia,OK,No existing App Services found
App Service,.NET Framework Version,N/A,centralindia,OK,No existing App Services found
App Service,.NET Framework Version,N/A,westindia,OK,No existing App Services found
App Service,.NET Framework Version,N/A,canadacentral,OK,No existing App Services found
App Service,.NET Framework Version,N/A,canadaeast,OK,No existing App Services found
App Service,.NET Framework Version,N/A,uksouth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,ukwest,OK,No existing App Services found
App Service,.NET Framework Version,N/A,westcentralus,OK,No existing App Services found
App Service,.NET Framework Version,N/A,westus2,OK,No existing App Services found
App Service,.NET Framework Version,N/A,koreacentral,OK,No existing App Services found
App Service,.NET Framework Version,N/A,koreasouth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,francecentral,OK,No existing App Services found
App Service,.NET Framework Version,N/A,francesouth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,australiacentral,OK,No existing App Services found
App Service,.NET Framework Version,N/A,australiacentral2,OK,No existing App Services found
App Service,.NET Framework Version,N/A,southafricanorth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,southafricawest,OK,No existing App Services found
App Service,.NET Framework Version,N/A,uaenorth,OK,No existing App Services found
App Service,.NET Framework Version,N/A,uaecentral,OK,No existing App Services found
App Service,.NET Framework Version,N/A,global,OK,No existing App Services found
App Service,Authentication Enabled,N/A,eastasia,OK,No existing App Services found
App Service,Authentication Enabled,N/A,southeastasia,OK,No existing App Services found
App Service,Authentication Enabled,N/A,centralus,OK,No existing App Services found
App Service,Authentication Enabled,N/A,eastus,OK,No existing App Services found
App Service,Authentication Enabled,N/A,eastus2,OK,No existing App Services found
App Service,Authentication Enabled,N/A,westus,OK,No existing App Services found
App Service,Authentication Enabled,N/A,northcentralus,OK,No existing App Services found
App Service,Authentication Enabled,N/A,southcentralus,OK,No existing App Services found
App Service,Authentication Enabled,N/A,northeurope,OK,No existing App Services found
App Service,Authentication Enabled,N/A,westeurope,OK,No existing App Services found
App Service,Authentication Enabled,N/A,germanycentral,OK,No existing App Services found
App Service,Authentication Enabled,N/A,germanynortheast,OK,No existing App Services found
App Service,Authentication Enabled,N/A,germanywestcentral,OK,No existing App Services found
App Service,Authentication Enabled,N/A,germanynorth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,switzerlandnorth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,switzerlandwest,OK,No existing App Services found
App Service,Authentication Enabled,N/A,norwaywest,OK,No existing App Services found
App Service,Authentication Enabled,N/A,norwayeast,OK,No existing App Services found
App Service,Authentication Enabled,N/A,japanwest,OK,No existing App Services found
App Service,Authentication Enabled,N/A,japaneast,OK,No existing App Services found
App Service,Authentication Enabled,N/A,brazilsouth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,australiaeast,OK,No existing App Services found
App Service,Authentication Enabled,N/A,australiasoutheast,OK,No existing App Services found
App Service,Authentication Enabled,N/A,southindia,OK,No existing App Services found
App Service,Authentication Enabled,N/A,centralindia,OK,No existing App Services found
App Service,Authentication Enabled,N/A,westindia,OK,No existing App Services found
App Service,Authentication Enabled,N/A,canadacentral,OK,No existing App Services found
App Service,Authentication Enabled,N/A,canadaeast,OK,No existing App Services found
App Service,Authentication Enabled,N/A,uksouth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,ukwest,OK,No existing App Services found
App Service,Authentication Enabled,N/A,westcentralus,OK,No existing App Services found
App Service,Authentication Enabled,N/A,westus2,OK,No existing App Services found
App Service,Authentication Enabled,N/A,koreacentral,OK,No existing App Services found
App Service,Authentication Enabled,N/A,koreasouth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,francecentral,OK,No existing App Services found
App Service,Authentication Enabled,N/A,francesouth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,australiacentral,OK,No existing App Services found
App Service,Authentication Enabled,N/A,australiacentral2,OK,No existing App Services found
App Service,Authentication Enabled,N/A,southafricanorth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,southafricawest,OK,No existing App Services found
App Service,Authentication Enabled,N/A,uaenorth,OK,No existing App Services found
App Service,Authentication Enabled,N/A,uaecentral,OK,No existing App Services found
App Service,Authentication Enabled,N/A,global,OK,No existing App Services found
App Service,Identity Enabled,N/A,eastasia,OK,No existing App Services found
App Service,Identity Enabled,N/A,southeastasia,OK,No existing App Services found
App Service,Identity Enabled,N/A,centralus,OK,No existing App Services found
App Service,Identity Enabled,N/A,eastus,OK,No existing App Services found
App Service,Identity Enabled,N/A,eastus2,OK,No existing App Services found
App Service,Identity Enabled,N/A,westus,OK,No existing App Services found
App Service,Identity Enabled,N/A,northcentralus,OK,No existing App Services found
App Service,Identity Enabled,N/A,southcentralus,OK,No existing App Services found
App Service,Identity Enabled,N/A,northeurope,OK,No existing App Services found
App Service,Identity Enabled,N/A,westeurope,OK,No existing App Services found
App Service,Identity Enabled,N/A,germanycentral,OK,No existing App Services found
App Service,Identity Enabled,N/A,germanynortheast,OK,No existing App Services found
App Service,Identity Enabled,N/A,germanywestcentral,OK,No existing App Services found
App Service,Identity Enabled,N/A,germanynorth,OK,No existing App Services found
App Service,Identity Enabled,N/A,switzerlandnorth,OK,No existing App Services found
App Service,Identity Enabled,N/A,switzerlandwest,OK,No existing App Services found
App Service,Identity Enabled,N/A,norwaywest,OK,No existing App Services found
App Service,Identity Enabled,N/A,norwayeast,OK,No existing App Services found
App Service,Identity Enabled,N/A,japanwest,OK,No existing App Services found
App Service,Identity Enabled,N/A,japaneast,OK,No existing App Services found
App Service,Identity Enabled,N/A,brazilsouth,OK,No existing App Services found
App Service,Identity Enabled,N/A,australiaeast,OK,No existing App Services found
App Service,Identity Enabled,N/A,australiasoutheast,OK,No existing App Services found
App Service,Identity Enabled,N/A,southindia,OK,No existing App Services found
App Service,Identity Enabled,N/A,centralindia,OK,No existing App Services found
App Service,Identity Enabled,N/A,westindia,OK,No existing App Services found
App Service,Identity Enabled,N/A,canadacentral,OK,No existing App Services found
App Service,Identity Enabled,N/A,canadaeast,OK,No existing App Services found
App Service,Identity Enabled,N/A,uksouth,OK,No existing App Services found
App Service,Identity Enabled,N/A,ukwest,OK,No existing App Services found
App Service,Identity Enabled,N/A,westcentralus,OK,No existing App Services found
App Service,Identity Enabled,N/A,westus2,OK,No existing App Services found
App Service,Identity Enabled,N/A,koreacentral,OK,No existing App Services found
App Service,Identity Enabled,N/A,koreasouth,OK,No existing App Services found
App Service,Identity Enabled,N/A,francecentral,OK,No existing App Services found
App Service,Identity Enabled,N/A,francesouth,OK,No existing App Services found
App Service,Identity Enabled,N/A,australiacentral,OK,No existing App Services found
App Service,Identity Enabled,N/A,australiacentral2,OK,No existing App Services found
App Service,Identity Enabled,N/A,southafricanorth,OK,No existing App Services found
App Service,Identity Enabled,N/A,southafricawest,OK,No existing App Services found
App Service,Identity Enabled,N/A,uaenorth,OK,No existing App Services found
App Service,Identity Enabled,N/A,uaecentral,OK,No existing App Services found
App Service,Identity Enabled,N/A,global,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,eastasia,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,southeastasia,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,centralus,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,eastus,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,eastus2,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,westus,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,northcentralus,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,southcentralus,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,northeurope,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,westeurope,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,germanycentral,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,germanynortheast,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,germanywestcentral,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,germanynorth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,switzerlandnorth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,switzerlandwest,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,norwaywest,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,norwayeast,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,japanwest,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,japaneast,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,brazilsouth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,australiaeast,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,australiasoutheast,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,southindia,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,centralindia,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,westindia,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,canadacentral,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,canadaeast,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,uksouth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,ukwest,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,westcentralus,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,westus2,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,koreacentral,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,koreasouth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,francecentral,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,francesouth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,australiacentral,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,australiacentral2,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,southafricanorth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,southafricawest,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,uaenorth,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,uaecentral,OK,No existing App Services found
App Service,HTTP 2.0 Enabled,N/A,global,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,eastasia,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,southeastasia,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,centralus,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,eastus,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,eastus2,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,westus,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,northcentralus,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,southcentralus,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,northeurope,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,westeurope,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,germanycentral,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,germanynortheast,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,germanywestcentral,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,germanynorth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,switzerlandnorth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,switzerlandwest,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,norwaywest,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,norwayeast,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,japanwest,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,japaneast,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,brazilsouth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,australiaeast,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,australiasoutheast,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,southindia,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,centralindia,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,westindia,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,canadacentral,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,canadaeast,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,uksouth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,ukwest,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,westcentralus,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,westus2,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,koreacentral,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,koreasouth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,francecentral,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,francesouth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,australiacentral,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,australiacentral2,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,southafricanorth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,southafricawest,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,uaenorth,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,uaecentral,OK,No existing App Services found
App Service,HTTPS Only Enabled,N/A,global,OK,No existing App Services found
App Service,TLS Version Check,N/A,eastasia,OK,No existing App Services found
App Service,TLS Version Check,N/A,southeastasia,OK,No existing App Services found
App Service,TLS Version Check,N/A,centralus,OK,No existing App Services found
App Service,TLS Version Check,N/A,eastus,OK,No existing App Services found
App Service,TLS Version Check,N/A,eastus2,OK,No existing App Services found
App Service,TLS Version Check,N/A,westus,OK,No existing App Services found
App Service,TLS Version Check,N/A,northcentralus,OK,No existing App Services found
App Service,TLS Version Check,N/A,southcentralus,OK,No existing App Services found
App Service,TLS Version Check,N/A,northeurope,OK,No existing App Services found
App Service,TLS Version Check,N/A,westeurope,OK,No existing App Services found
App Service,TLS Version Check,N/A,germanycentral,OK,No existing App Services found
App Service,TLS Version Check,N/A,germanynortheast,OK,No existing App Services found
App Service,TLS Version Check,N/A,germanywestcentral,OK,No existing App Services found
App Service,TLS Version Check,N/A,germanynorth,OK,No existing App Services found
App Service,TLS Version Check,N/A,switzerlandnorth,OK,No existing App Services found
App Service,TLS Version Check,N/A,switzerlandwest,OK,No existing App Services found
App Service,TLS Version Check,N/A,norwaywest,OK,No existing App Services found
App Service,TLS Version Check,N/A,norwayeast,OK,No existing App Services found
App Service,TLS Version Check,N/A,japanwest,OK,No existing App Services found
App Service,TLS Version Check,N/A,japaneast,OK,No existing App Services found
App Service,TLS Version Check,N/A,brazilsouth,OK,No existing App Services found
App Service,TLS Version Check,N/A,australiaeast,OK,No existing App Services found
App Service,TLS Version Check,N/A,australiasoutheast,OK,No existing App Services found
App Service,TLS Version Check,N/A,southindia,OK,No existing App Services found
App Service,TLS Version Check,N/A,centralindia,OK,No existing App Services found
App Service,TLS Version Check,N/A,westindia,OK,No existing App Services found
App Service,TLS Version Check,N/A,canadacentral,OK,No existing App Services found
App Service,TLS Version Check,N/A,canadaeast,OK,No existing App Services found
App Service,TLS Version Check,N/A,uksouth,OK,No existing App Services found
App Service,TLS Version Check,N/A,ukwest,OK,No existing App Services found
App Service,TLS Version Check,N/A,westcentralus,OK,No existing App Services found
App Service,TLS Version Check,N/A,westus2,OK,No existing App Services found
App Service,TLS Version Check,N/A,koreacentral,OK,No existing App Services found
App Service,TLS Version Check,N/A,koreasouth,OK,No existing App Services found
App Service,TLS Version Check,N/A,francecentral,OK,No existing App Services found
App Service,TLS Version Check,N/A,francesouth,OK,No existing App Services found
App Service,TLS Version Check,N/A,australiacentral,OK,No existing App Services found
App Service,TLS Version Check,N/A,australiacentral2,OK,No existing App Services found
App Service,TLS Version Check,N/A,southafricanorth,OK,No existing App Services found
App Service,TLS Version Check,N/A,southafricawest,OK,No existing App Services found
App Service,TLS Version Check,N/A,uaenorth,OK,No existing App Services found
App Service,TLS Version Check,N/A,uaecentral,OK,No existing App Services found
App Service,TLS Version Check,N/A,global,OK,No existing App Services found
Kubernetes Service,Kubernetes RBAC Enabled,N/A,eastasia,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,southeastasia,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,centralus,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,eastus,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,eastus2,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,westus,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,northcentralus,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,southcentralus,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,northeurope,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,westeurope,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,germanycentral,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,germanynortheast,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,germanywestcentral,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,germanynorth,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,switzerlandnorth,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,switzerlandwest,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,norwaywest,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,norwayeast,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,japanwest,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,japaneast,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,brazilsouth,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,australiaeast,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,australiasoutheast,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,southindia,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,centralindia,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,westindia,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,canadacentral,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,canadaeast,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,uksouth,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,ukwest,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,westcentralus,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,westus2,OK,No existing Kubernetes clusters
Kubernetes Service,Kubernetes RBAC Enabled,N/A,koreacentral,OK,No existing Kubernetes clusters
